Action,Keyword status,Customer ID,Campaign,Ad group,Keyword,Match Type,Final URL
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,roadside tyre fitting Baillieston,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,roadside tyre fitting Baillieston,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,tyre call out Baillieston,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,tyre call out Baillieston,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,tyre callout Baillieston,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,tyre callout Baillieston,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,puncture repair Baillieston,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,puncture repair Baillieston,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,emergency puncture repair Baillieston,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Baillieston Emergency,emergency puncture repair Baillieston,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,emergency tyre fitting Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,emergency tyre fitting Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,emergency tyre fitter Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,emergency tyre fitter Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,24 hour tyre fitter Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,24 hour tyre fitter Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,24 hour tyre fitting Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,24 hour tyre fitting Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,mobile tyre fitter Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,mobile tyre fitter Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,mobile tyre fitting Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,mobile tyre fitting Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,mobile tyre repair Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,mobile tyre repair Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,flat tyre help Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,flat tyre help Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,flat tyre repair Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,flat tyre repair Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,roadside tyre fitting Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,roadside tyre fitting Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,tyre call out Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,tyre call out Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,tyre callout Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,tyre callout Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,puncture repair Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,puncture repair Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,emergency puncture repair Mount Vernon,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Mount Vernon Emergency,emergency puncture repair Mount Vernon,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,emergency tyre fitting Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,emergency tyre fitting Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,emergency tyre fitter Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,emergency tyre fitter Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,24 hour tyre fitter Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,24 hour tyre fitter Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,24 hour tyre fitting Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,24 hour tyre fitting Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,mobile tyre fitter Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,mobile tyre fitter Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,mobile tyre fitting Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,mobile tyre fitting Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,mobile tyre repair Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,mobile tyre repair Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,flat tyre help Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,flat tyre help Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,flat tyre repair Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,flat tyre repair Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,roadside tyre fitting Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,roadside tyre fitting Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,tyre call out Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,tyre call out Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,tyre callout Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,tyre callout Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,puncture repair Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,puncture repair Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,emergency puncture repair Carmyle,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Carmyle Emergency,emergency puncture repair Carmyle,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,emergency tyre fitting Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,emergency tyre fitting Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,emergency tyre fitter Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,emergency tyre fitter Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,24 hour tyre fitter Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,24 hour tyre fitter Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,24 hour tyre fitting Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,24 hour tyre fitting Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,mobile tyre fitter Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,mobile tyre fitter Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,mobile tyre fitting Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,mobile tyre fitting Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,mobile tyre repair Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,mobile tyre repair Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,flat tyre help Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,flat tyre help Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,flat tyre repair Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,flat tyre repair Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,roadside tyre fitting Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,roadside tyre fitting Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,tyre call out Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,tyre call out Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,tyre callout Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,tyre callout Rutherglen,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Rutherglen Emergency,puncture repair Rutherglen,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
