Action,Ad status,Customer ID,Campaign ID,Ad group,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Headline 1 position,Headline 2 position,Path 1,Path 2,Final URL
Add,Enabled,242-715-2166,23976658719,Dundee - Stobswell Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Stobswell Tyre Help,Flat tyre in Stobswell? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,stobswell,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/stobswell
Add,Enabled,242-715-2166,23976658719,Dundee - Hilltown Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Hilltown Tyre Help,Flat tyre in Hilltown? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,hilltown,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/hilltown
Add,Enabled,242-715-2166,23976658719,Dundee - Invergowrie Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Invergowrie Tyre Help,Flat tyre in Invergowrie? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,invergowrie,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/invergowrie
Add,Enabled,242-715-2166,23976658719,Dundee - Longforgan Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Longforgan Tyre Help,Flat tyre in Longforgan? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,longforgan,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/longforgan
Add,Enabled,242-715-2166,23976658719,Dundee - Errol Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Errol Tyre Help,Flat tyre in Errol? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,errol,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/errol
Add,Enabled,242-715-2166,23976658719,Dundee - Inchture Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Inchture Tyre Help,Flat tyre in Inchture? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,inchture,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/inchture
Add,Enabled,242-715-2166,23976658719,Dundee - West End Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,West End Tyre Help,Flat tyre in West End? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,west-end,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/dundee-west-end
Add,Enabled,242-715-2166,23976658719,Dundee - Barnhill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Barnhill Tyre Help,Flat tyre in Barnhill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,barnhill,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/barnhill
Add,Enabled,242-715-2166,23976658719,Dundee - Tayport Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Tayport Tyre Help,Flat tyre in Tayport? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,tayport,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/tayport
Add,Enabled,242-715-2166,23976658719,Dundee - Newport-on-Tay Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Newport-on-Tay Tyre Help,Flat tyre in Newport-on-Tay? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,newport-on-tay,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/newport-on-tay
Add,Enabled,242-715-2166,23976658719,Dundee - Wormit Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Wormit Tyre Help,Flat tyre in Wormit? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,wormit,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/wormit
Add,Enabled,242-715-2166,23976658719,Dundee - Brechin Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Brechin Tyre Help,Flat tyre in Brechin? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,brechin,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/brechin
Add,Enabled,242-715-2166,23976658719,Dundee - Montrose Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Montrose Tyre Help,Flat tyre in Montrose? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,montrose,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/montrose
Add,Enabled,242-715-2166,23976658719,Dundee - Kirriemuir Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Kirriemuir Tyre Help,Flat tyre in Kirriemuir? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,kirriemuir,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/kirriemuir
Add,Enabled,242-715-2166,23976658719,Dundee - Mid Craigie Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Mid Craigie Tyre Help,Flat tyre in Mid Craigie? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,mid-craigie,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/mid-craigie
Add,Enabled,242-715-2166,23976658719,Dundee - Strathmartine Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Strathmartine Tyre Help,Flat tyre in Strathmartine? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,strathmartine,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/strathmartine
Add,Enabled,242-715-2166,23976658719,Dundee - City Quay Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,City Quay Tyre Help,Flat tyre in City Quay? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,city-quay,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/city-quay
Add,Enabled,242-715-2166,23976658719,Dundee - Caird Park Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Caird Park Tyre Help,Flat tyre in Caird Park? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,caird-park,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/caird-park
Add,Enabled,242-715-2166,23976658719,Dundee - Ardler Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Ardler Tyre Help,Flat tyre in Ardler? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,ardler,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/ardler
Add,Enabled,242-715-2166,23976658719,Dundee - Kirkton Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Kirkton Tyre Help,Flat tyre in Kirkton? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,kirkton,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/kirkton
Add,Enabled,242-715-2166,23976658719,Dundee - Ninewells Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Ninewells Tyre Help,Flat tyre in Ninewells? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,ninewells,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/ninewells
Add,Enabled,242-715-2166,23976658719,Dundee - Balgay Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Balgay Tyre Help,Flat tyre in Balgay? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,balgay,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/balgay
Add,Enabled,242-715-2166,23976658719,Dundee - Blackness Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Blackness Tyre Help,Flat tyre in Blackness? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,blackness,https://www.tyrerescue.uk/emergency-tyre-fitting/dundee/blackness
